given_name,gender_majority,rank,source_urls
Fjella,w,1583,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Freddie,m,1584,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Grete,w,1585,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Haily,w,1586,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Hedy,w,1587,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Heike,w,1588,https://opendata.leipzig.de/dataset/?page=1
Helmut,m,1589,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Henni,w,1590,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Huda,w,1591,https://opendata.leipzig.de/dataset/?page=1
Immanuel,m,1592,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Inge,w,1593,https://opendata.leipzig.de/dataset/?page=1
Ioana,w,1594,https://opendata.leipzig.de/dataset/?page=1
Jael,w,1595,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Janine,w,1596,https://opendata.leipzig.de/dataset/?page=1
Jano,m,1597,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Jasmine,w,1598,https://opendata.leipzig.de/dataset/?page=1
Jeanne,w,1599,https://opendata.leipzig.de/dataset/?page=1
Jennifer,w,1600,https://opendata.leipzig.de/dataset/?page=1
Jeremy,m,1601,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Jerome,m,1602,https://opendata.leipzig.de/dataset/?page=1
Jood,m,1603,https://opendata.leipzig.de/dataset/?page=1
Jorik,m,1604,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Josephina,w,1605,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Juni,w,1606,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Kajsa,w,1607,https://opendata.leipzig.de/dataset/?page=1
Kamilla,w,1608,https://opendata.leipzig.de/dataset/?page=1
Karolin,w,1609,https://opendata.leipzig.de/dataset/?page=1
Keanu,m,1610,https://opendata.leipzig.de/dataset/?page=1
Khadija,w,1611,https://opendata.leipzig.de/dataset/?page=1
Kiaan,m,1612,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Koray,m,1613,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Kyra,w,1614,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Laith,m,1615,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Lamija,w,1616,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Leart,m,1617,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Lela,w,1618,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Len,m,1619,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Lennja,w,1620,https://opendata.leipzig.de/dataset/?page=1
Leonie-Sophie,w,1621,https://opendata.leipzig.de/dataset/?page=1
Lewin,m,1622,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Leya,w,1623,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Lidia,w,1624,https://opendata.leipzig.de/dataset/?page=1
Lillien,w,1625,https://opendata.leipzig.de/dataset/?page=1
Livi,w,1626,https://opendata.leipzig.de/dataset/?page=1
Lona,w,1627,https://opendata.leipzig.de/dataset/?page=1
Loreley,w,1628,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Lotti,w,1629,https://opendata.leipzig.de/dataset/?page=1
Lucian,m,1630,https://opendata.leipzig.de/dataset/?page=1
Lujain,w,1631,https://opendata.leipzig.de/dataset/?page=1
Lysander,m,1632,https://opendata.leipzig.de/dataset/?page=1
Magali,w,1633,https://opendata.leipzig.de/dataset/?page=1
Mahsa,w,1634,https://opendata.leipzig.de/dataset/?page=1
Maik,m,1635,https://opendata.leipzig.de/dataset/?page=1
Maike,w,1636,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Maira,w,1637,https://opendata.leipzig.de/dataset/?page=1
Malaika,w,1638,https://opendata.leipzig.de/dataset/?page=1
Margareta,w,1639,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Margarita,w,1640,https://opendata.leipzig.de/dataset/?page=1
Marianna,w,1641,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Marietta,w,1642,https://opendata.leipzig.de/dataset/?page=1
Marika,w,1643,https://opendata.leipzig.de/dataset/?page=1
Marissa,w,1644,https://opendata.leipzig.de/dataset/?page=1
Matei,m,1645,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Merida,w,1646,https://opendata.leipzig.de/dataset/?page=1
Mihra,w,1647,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Miko,m,1648,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Mino,m,1649,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Mirac,m,1650,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Miral,w,1651,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Miri,w,1652,https://opendata.leipzig.de/dataset/?page=1
Mirjam,w,1653,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Mo,w,1654,https://opendata.leipzig.de/dataset/?page=1
Nadja,w,1655,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Naemi,w,1656,https://opendata.leipzig.de/dataset/?page=1
Nahla,w,1657,https://opendata.leipzig.de/dataset/?page=1
Nancy,w,1658,https://opendata.leipzig.de/dataset/?page=1
Nazar,m,1659,https://opendata.leipzig.de/dataset/?page=1
Nea,w,1660,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Neela,w,1661,https://opendata.leipzig.de/dataset/?page=1
Nelli,w,1662,https://opendata.leipzig.de/dataset/?page=1
Nicolás,m,1663,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Nik,m,1664,https://opendata.jena.de/dataset/vornamen | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Noam,m,1665,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Oleksandrovič,m,1666,https://opendata.leipzig.de/dataset/?page=1
Paulin,w,1667,https://opendata.leipzig.de/dataset/?page=1
Phileas,m,1668,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Pino,m,1669,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Rejan,m,1670,https://opendata.jena.de/dataset/vornamen | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Remi,m,1671,https://opendata.leipzig.de/dataset/?page=1
Renate,w,1672,https://opendata.leipzig.de/dataset/?page=1
Riccardo,m,1673,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Rosé,w,1674,https://opendata.leipzig.de/dataset/?page=1
Rune,m,1675,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Sabrina,w,1676,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Sakura,w,1677,https://opendata.leipzig.de/dataset/?page=1
Samson,m,1678,https://opendata.leipzig.de/dataset/?page=1
Sanad,m,1679,https://opendata.leipzig.de/dataset/?page=1
Sandro,m,1680,https://opendata.jena.de/dataset/vornamen | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Sefora,w,1681,https://opendata.leipzig.de/dataset/?page=1
Siar,m,1682,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Sirin,w,1683,https://opendata.leipzig.de/dataset/?page=1
Stefanie,w,1684,https://opendata.leipzig.de/dataset/?page=1
Sumaja,w,1685,https://opendata.leipzig.de/dataset/?page=1
Susanne,w,1686,https://opendata.leipzig.de/dataset/?page=1
Svenja,w,1687,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Syed,m,1688,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Tammo,m,1689,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Therese,w,1690,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Thảo,w,1691,https://opendata.leipzig.de/dataset/?page=1
Tilia,w,1692,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Tuuli,w,1693,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Valea,w,1694,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Valerian,m,1695,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Vida,w,1696,https://opendata.leipzig.de/dataset/?page=1
Watin,w,1697,https://opendata.leipzig.de/dataset/?page=1
Yanis,m,1698,https://opendata.leipzig.de/dataset/?page=1
Yasmine,w,1699,https://opendata.leipzig.de/dataset/?page=1
Yiğit,m,1700,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Zola,w,1701,https://opendata.leipzig.de/dataset/?page=1
Adea,w,1702,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Aida,w,1703,https://opendata.leipzig.de/dataset/?page=1
Aino,w,1704,https://opendata.leipzig.de/dataset/?page=1
Aischa,w,1705,https://opendata.leipzig.de/dataset/?page=1
Alaa,w,1706,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Alessa,w,1707,https://opendata.leipzig.de/dataset/?page=1
Alin,w,1708,https://opendata.leipzig.de/dataset/?page=1
Alisha,w,1709,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Alyssa,w,1710,https://opendata.leipzig.de/dataset/?page=1
Amaia,w,1711,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Amari,u,1712,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Anabel,w,1713,https://opendata.leipzig.de/dataset/?page=1
Anaya,w,1714,https://opendata.leipzig.de/dataset/?page=1
Angelie,w,1715,https://opendata.leipzig.de/dataset/?page=1
Angelique,w,1716,https://opendata.leipzig.de/dataset/?page=1
Anila,w,1717,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Anjali,w,1718,https://opendata.leipzig.de/dataset/?page=1
Ann,w,1719,https://opendata.leipzig.de/dataset/?page=1
Anna-Sophie,w,1720,https://opendata.leipzig.de/dataset/?page=1
Antje,w,1721,https://opendata.leipzig.de/dataset/?page=1
Antoine,m,1722,https://opendata.leipzig.de/dataset/?page=1
Anuk,w,1723,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Arin,w,1724,https://opendata.leipzig.de/dataset/?page=1
Artem,m,1725,https://opendata.leipzig.de/dataset/?page=1
Arwen,w,1726,https://opendata.leipzig.de/dataset/?page=1
Asaf,m,1727,https://opendata.leipzig.de/dataset/?page=1
Asil,w,1728,https://opendata.leipzig.de/dataset/?page=1
Augusta,w,1729,https://opendata.leipzig.de/dataset/?page=1
Avi,m,1730,https://opendata.leipzig.de/dataset/?page=1
Avrin,w,1731,https://opendata.leipzig.de/dataset/?page=1
Ayah,w,1732,https://opendata.leipzig.de/dataset/?page=1
Ayan,m,1733,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Beate,w,1734,https://opendata.leipzig.de/dataset/?page=1
Belinda,w,1735,https://opendata.leipzig.de/dataset/?page=1
Bene,m,1736,https://opendata.leipzig.de/dataset/?page=1
Bennett,m,1737,https://opendata.leipzig.de/dataset/?page=1
Bert,m,1738,https://opendata.leipzig.de/dataset/?page=1
Béla,m,1739,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Camille,w,1740,https://opendata.leipzig.de/dataset/?page=1
Camillo,m,1741,https://opendata.leipzig.de/dataset/?page=1
Carlson,m,1742,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Catalina,w,1743,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Celin,w,1744,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Charlize,w,1745,https://opendata.leipzig.de/dataset/?page=1
Cloe,w,1746,https://opendata.leipzig.de/dataset/?page=1
Cäcilia,w,1747,https://opendata.leipzig.de/dataset/?page=1
Dalal,w,1748,https://opendata.leipzig.de/dataset/?page=1
Daphne,w,1749,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Darya,w,1750,https://opendata.leipzig.de/dataset/?page=1
Delilah,w,1751,https://opendata.leipzig.de/dataset/?page=1
Dinh,m,1752,https://opendata.leipzig.de/dataset/?page=1
Dorothee,w,1753,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Dunja,w,1754,https://opendata.leipzig.de/dataset/?page=1
Dunya,w,1755,https://opendata.leipzig.de/dataset/?page=1
Edna,w,1756,https://opendata.leipzig.de/dataset/?page=1
Elaf,w,1757,https://opendata.leipzig.de/dataset/?page=1
Elies,w,1758,https://opendata.leipzig.de/dataset/?page=1
Elion,m,1759,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Ella-Marie,w,1760,https://opendata.leipzig.de/dataset/?page=1
Elmar,m,1761,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Emilya,w,1762,https://opendata.leipzig.de/dataset/?page=1
Enola,w,1763,https://opendata.leipzig.de/dataset/?page=1
Erina,w,1764,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Ethan,m,1765,https://opendata.leipzig.de/dataset/?page=1
Evan,m,1766,https://opendata.leipzig.de/dataset/?page=1
Eveline,w,1767,https://opendata.leipzig.de/dataset/?page=1
Eyad,m,1768,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Fanni,w,1769,https://opendata.leipzig.de/dataset/?page=1
Fares,m,1770,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Farina,w,1771,https://opendata.leipzig.de/dataset/?page=1
Feenja,w,1772,https://opendata.leipzig.de/dataset/?page=1
Felicity,w,1773,https://opendata.leipzig.de/dataset/?page=1
Fenia,w,1774,https://opendata.leipzig.de/dataset/?page=1
Ferenc,m,1775,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Fleur,w,1776,https://opendata.leipzig.de/dataset/?page=1
Frances,w,1777,https://opendata.leipzig.de/dataset/?page=1
Fria,w,1778,https://opendata.leipzig.de/dataset/?page=1
Friedo,m,1779,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Gabriele,w,1780,https://opendata.leipzig.de/dataset/?page=1
Ghazal,w,1781,https://opendata.leipzig.de/dataset/?page=1
Gina,w,1782,https://opendata.leipzig.de/dataset/?page=1
Gretchen,w,1783,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Gretel,w,1784,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Gul,w,1785,https://opendata.leipzig.de/dataset/?page=1
Hafsa,w,1786,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Hailie,w,1787,https://opendata.leipzig.de/dataset/?page=1
Hanin,w,1788,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Hannah-Sophie,w,1789,https://opendata.leipzig.de/dataset/?page=1
Hannelore,w,1790,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Harald,m,1791,https://opendata.leipzig.de/dataset/?page=1
Harry,m,1792,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Hauke,m,1793,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Hawa,w,1794,https://opendata.leipzig.de/dataset/?page=1
Haylie,w,1795,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Heda,w,1796,https://opendata.leipzig.de/dataset/?page=1
Helvi,w,1797,https://opendata.leipzig.de/dataset/?page=1
Herbert,m,1798,https://opendata.leipzig.de/dataset/?page=1
Herta,w,1799,https://opendata.leipzig.de/dataset/?page=1
Hildegard,w,1800,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Hubert,m,1801,https://opendata.leipzig.de/dataset/?page=1
Hải,m,1802,https://opendata.leipzig.de/dataset/?page=1
Ilan,m,1803,https://opendata.leipzig.de/dataset/?page=1
Ilona,w,1804,https://opendata.leipzig.de/dataset/?page=1
Ilva,w,1805,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Ilvi,w,1806,https://opendata.leipzig.de/dataset/?page=1
Isaak,m,1807,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Janko,m,1808,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Janna,w,1809,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Jarek,m,1810,https://opendata.leipzig.de/dataset/?page=1
Jaromir,m,1811,https://opendata.leipzig.de/dataset/?page=1
Jasleen,w,1812,https://opendata.leipzig.de/dataset/?page=1
Jay,m,1813,https://opendata.leipzig.de/dataset/?page=1
Jemima,w,1814,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Jens,m,1815,https://opendata.leipzig.de/dataset/?page=1
Jeppe,m,1816,https://opendata.leipzig.de/dataset/?page=1
Jeremias,m,1817,https://opendata.leipzig.de/dataset/?page=1
Jesse,m,1818,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Jill,w,1819,https://opendata.leipzig.de/dataset/?page=1
Joana,w,1820,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Johnny,m,1821,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Jordan,m,1822,https://opendata.leipzig.de/dataset/?page=1
Josi,w,1823,https://opendata.leipzig.de/dataset/?page=1
